DataDate,Call Volume,Put Volume,Total Volume,Percent of cPut,Put signals,Percent of calls,Call signals
2019-11-18,281212.0,124073.0,405285.0,0.3061376562172298,False,0.6938623437827701,True
2019-11-19,631897.0,224847.0,856744.0,0.26244362376625924,False,0.7375563762337408,True
2019-11-20,365109.0,196522.0,561631.0,0.34991302118294754,False,0.6500869788170525,True
2019-11-21,314014.0,254335.0,568349.0,0.4474979282096036,False,0.5525020717903963,False
2019-11-22,179212.0,144162.0,323374.0,0.44580578525175185,False,0.5541942147482481,False
2019-11-25,177941.0,102984.0,280925.0,0.3665889472279078,False,0.6334110527720922,True
2019-11-26,140404.0,90013.0,230417.0,0.3906525994175777,False,0.6093474005824223,True
2019-11-27,102653.0,68303.0,170956.0,0.3995355530077915,False,0.6004644469922085,True
2019-11-29,112404.0,50909.0,163313.0,0.3117265618781114,False,0.6882734381218887,True
2019-12-02,87589.0,74920.0,162509.0,0.4610206203964088,False,0.5389793796035912,False
2019-12-03,116944.0,130529.0,247473.0,0.5274474387104856,False,0.4725525612895144,False
2019-12-04,145166.0,79050.0,224216.0,0.3525618153923003,False,0.6474381846076998,True
2019-12-05,99903.0,68820.0,168723.0,0.4078874842196974,False,0.5921125157803027,False
2019-12-06,130557.0,79145.0,209702.0,0.37741652440129325,False,0.6225834755987067,True
2019-12-09,104669.0,82303.0,186972.0,0.44018890529063176,False,0.5598110947093683,False
2019-12-10,107801.0,71717.0,179518.0,0.3994975434218296,False,0.6005024565781705,True
2019-12-11,63675.0,47440.0,111115.0,0.4269450569230077,False,0.5730549430769923,False
2019-12-12,423634.0,204886.0,628520.0,0.3259816712276459,False,0.6740183287723541,True
2019-12-13,336031.0,191091.0,527122.0,0.3625175955471409,False,0.6374824044528591,True
2019-12-16,199540.0,106656.0,306196.0,0.3483259088949562,False,0.6516740911050438,True
2019-12-17,171504.0,70976.0,242480.0,0.292708677004289,False,0.707291322995711,True
2019-12-18,137458.0,67687.0,205145.0,0.3299471105803212,False,0.6700528894196788,True
2019-12-19,202509.0,89268.0,291777.0,0.3059459792924048,False,0.6940540207075951,True
2019-12-20,336074.0,118078.0,454152.0,0.2599966531029259,False,0.7400033468970741,True
2019-12-23,264480.0,131907.0,396387.0,0.3327732746028502,False,0.6672267253971498,True
2019-12-24,279346.0,128062.0,407408.0,0.31433354278757414,False,0.6856664572124259,True
2019-12-26,344651.0,178378.0,523029.0,0.3410480107221588,False,0.6589519892778412,True
2019-12-27,191984.0,104085.0,296069.0,0.35155656282825964,False,0.6484434371717404,True
2019-12-30,159600.0,96101.0,255701.0,0.3758334930250566,False,0.6241665069749434,True
